udid,install_date,country,hw_ver
5c9b4dd4dcaf47ee835639ffc61c029e,6/1/2015,US,"iPhone5,3"
2f8582d15285d2b8e18a82a574b1a216ef64fc42,6/1/2015,CA,"iPad5,3"
9123f148d5708e473f4ea0eb42a0246cfcf9b9b8,6/1/2015,PH,"iPad2,1"
497070e873724402b20f229473c634f0,6/1/2015,NL,"iPhone7,2"
56cedc2fe2eb4a1fb1c90f3325ed449f,6/1/2015,US,"iPad2,2"
44072c7a2d004724ac27fa358807511a,6/1/2015,US,"iPhone6,1"
BFA5856543A349A18B31B224BE79A0D3,6/1/2015,US,"iPad3,1"
6d988892b099417eb73489d45b0de18a,6/1/2015,CA,"iPhone6,1"
f5df65752072416f87a1469f8ccb9a77,6/1/2015,US,"iPad2,4"
7ceda2ed930d409099f66ad01255dfde,6/1/2015,US,"iPhone7,2"
06214d0defcb461d9c46b953b317ec7a,6/1/2015,US,"iPhone6,1"
3599556454a44ab6bc2f02df237f38d5,6/1/2015,US,"iPhone5,3"
b7b9a4f3be2543549535209fb43c53bc,6/6/2015,BE,"iPhone7,2"
487117791e3045b49386065f3d91ba7a,6/6/2015,US,"iPhone6,1"
2385C3344B9443ECB9525B20B949142A,6/6/2015,MM,"iPhone7,1"
d5c93a11c8de48c5a04ce399dcf2ffe4,6/6/2015,US,"iPhone6,1"
70c415e5835b4c84a681c06c2b630d64,6/6/2015,US,"iPod5,1"
5f1eeceead1f472fa9cb1161c73a8d24,6/6/2015,US,"iPad3,4"
4931e8bcc88f4ab68a834528be73a3ee,6/6/2015,US,"iPhone6,1"
f8dbf8201e8a6431310923b66f4a5b520e178d00,6/6/2015,US,"iPad2,6"
1e30164bfeca47eb9bdcbf5abc2297f2,6/6/2015,US,"iPhone4,1"
87f28d9803304e398ed5b0503388c69b,6/6/2015,US,"iPhone7,2"
a43333abe12b44af9c15c04eab3ee4db,6/6/2015,US,"iPad3,4"
ba630e2954a740d18b8239b733a0acda,6/6/2015,US,"iPhone5,1"
bf5a1f0f0d1b4f4baf41a64e5700d3a2,6/6/2015,Ha,"iPhone7,1"
5724317834b540a7816f1c161cd808df,6/6/2015,US,"iPad5,4"
d226d8a4d7284d77803d615af46aa080,6/6/2015,US,"iPad3,4"
a49a002f32404aaba6638c9de74032a9,6/6/2015,US,"iPhone5,2"
5394fee47189462087eb04e9edb71f32,6/6/2015,AU,"iPad4,2"
cc272e747df0446da262984c1a952830,6/6/2015,US,"iPhone5,3"
3cbc6120891a41e6a5082d87fde8fe66,6/6/2015,US,"iPhone7,1"
97d42567bf5241a99fefc2a112384929,6/6/2015,US,"iPad3,4"
015203373d5b44b1a83af3f48c823f47,6/6/2015,AU,"iPad4,1"
f112906bf026413196f64654edea3546,6/6/2015,US,"iPhone7,1"
f66f024997064d57ba534d53ab16fca8,6/6/2015,US,"iPhone6,1"
89486cba2722436ca928af8257142395,6/6/2015,US,"iPod5,1"
85b505a6f104a93616fcbdb8e1fb70e602119c1f,6/6/2015,NL,"iPad3,3"
e01610a490c646f7a58d238cd6dd1708,6/6/2015,US,"iPhone6,1"
8a4c5bb2d6ee4472a22e8d23e4618faf,6/6/2015,US,"iPhone7,1"
67a23a630be945a7b93f9ec260a6d073,6/6/2015,CA,"iPad4,1"
c2e4f786f8b04c7da56fc014af5301e6,6/6/2015,US,"iPad2,1"
0def9f840424448ea2d07f43c4c03ba4,6/6/2015,GB,"iPhone4,1"
6b24d8ce80db4b96aedfa569e85252ba,6/6/2015,US,"iPad3,1"
eb0074e4e1e0dfd4f177641e6a0c08a3953a64f8,6/6/2015,US,"iPod4,1"
18effcd4f9f54dccb2da2501a3d9dbb6,6/6/2015,CA,"iPad5,3"
7b64b1086b204bc99576f67c141ea5ce,6/6/2015,US,"iPhone7,1"
819c35386dfd4e9c8dd39b90740eb9b9,6/6/2015,AU,"iPad3,4"
3f23034d6f2645c1a55ea62368801c4f,6/6/2015,US,"iPhone6,1"
6d1df98dcf2a43c0b15ee55c1fdb1a7b,6/6/2015,AU,"iPod5,1"
7284bcbbb55e49ebb344a0f83b86ceda,6/6/2015,AU,"iPad5,4"
a66cb70a03b6455b85bdb2e90ce00e26,6/6/2015,US,"iPhone7,1"
5d99073bfd234c18b4e66ed79ead9007,6/6/2015,MM,"iPhone7,1"
a930f92ca3f04dd58ec28b868980aafb,6/6/2015,AU,"iPhone6,2"
2271a2a003834ffdbc760f448ff00e74,6/6/2015,SG,"iPhone6,2"
272d2050e75630362f89fdeca6a9d2c26a09ac6e,6/6/2015,US,"iPod4,1"
cf73d6d4f71b466884353c1d808d788a,6/6/2015,US,"iPhone6,1"
0a0de025d4234e2f84b161f1662bfda9,6/6/2015,ID,"iPhone5,2"
cd2f4de99f6248edb2f1f1e509f9d2e7,6/6/2015,ID,"iPhone5,2"
c2fb622b93884ab4874d2fb20f3e8cce,6/6/2015,US,"iPhone6,1"
1ff4bdf5252a4d87b3228db4410366c3,6/6/2015,GB,"iPhone7,2"
5dcc62a9af84402486c2810c73a9855b,6/6/2015,US,"iPhone3,2"
c08004f0e86440a8bc4b378c37004c91,6/6/2015,CA,"iPhone5,1"
73703A51F10C4C0E81D73E64D8D4D6D7,6/6/2015,GB,"iPod5,1"
f72277b47327454c98600c19595789df,6/6/2015,TR,"iPad3,4"
c1bcc3cab771417694532658b8881b23,6/6/2015,AU,"iPad4,1"
7dce6b91655a4de1bdb02ebaa549af75,6/6/2015,US,"iPhone6,1"
63ed9072194a447789bd5aebe2eb25ec,6/6/2015,SG,"iPhone6,2"
42bb56b16b18464f8405f3995c6364b1,6/6/2015,US,"iPhone7,1"
43eb0097aca035df8859a20faed0a04521b90dd4,6/6/2015,US,"iPad3,4"
376493121fb34640a702574a65503e12,6/6/2015,US,"iPhone6,1"
33ed0499e83f445b9b1bb75d04086a9c,6/6/2015,GR,"iPad3,1"
55b7eb39422f4072953fe6e1747b9061,6/6/2015,US,"iPhone7,1"
48a76eaf178b447f8f609976872321a6,6/6/2015,SE,"iPhone7,1"
37d528a531e841168d6f589c4f1b3c5f,6/6/2015,VN,"iPad3,6"
04ef02cfb3e74e8e80a0c949bc21cb51,6/6/2015,GB,"iPad4,4"
9fb2644424f5439b843161fcaf50366b,6/6/2015,US,"iPad4,8"
7b2c24f867c14a1caaa46462e5f434f6,6/6/2015,GB,"iPad3,1"
032d45bef5b14f44a60bae0f3724e563,6/6/2015,MY,"iPhone7,2"
0eb30c1976ae4c64857c7374636ffae5,6/6/2015,US,"iPhone7,2"
f0ffd6c6f5f249c8aa27c3fae736ff78,6/6/2015,US,"iPhone6,1"
73f0c0654e264791a2e944be187bbd0f,6/6/2015,HR,"iPad3,6"
568377839ed344248c1bb9af44d6ba1f,6/7/2015,GB,"iPhone6,2"
03cc9da1ff054054a29fe3d0b9d0146a,6/7/2015,SG,"iPhone7,1"
7ca1eb3088fc4ce68b0f3bb5e10505e1,6/7/2015,PH,"iPad3,1"
03c80b175b67498d860e48a88f9a8ecf,6/7/2015,RO,"iPad3,3"
db4e272c5d0d4f069c0bbb61cc74334b,6/7/2015,SE,"iPhone5,2"
480e9d1e3ab24f2fb5f8275c33b31e62,6/7/2015,SE,"iPhone6,2"
421021942f9243c58e4ac9093873a346,6/7/2015,AU,"iPhone6,2"
ffb09dc57d814ce4b2d05ea935c09aa4,6/7/2015,SG,"iPad3,3"
b86666e804d749e0a1f44678a3c5cca9,6/7/2015,BE,"iPhone7,1"
C781B931313749F5B421546DB18A57F3,6/7/2015,GB,"iPad4,1"
21a48ffbf5524f00a12d0ef19403a1dc,6/7/2015,BE,"iPod5,1"
dee2686333fc4c75b4869bcee74a5569,6/7/2015,AL,"iPhone7,2"
2321dfa481cb4cf886582f8d03d92201,6/7/2015,FR,"iPad4,1"
2a8ba98ece184cd798795ac7c637de82,6/7/2015,AU,"iPhone7,1"
c8a65e110a654e2a8b5e50c5dcc170f3,6/7/2015,DE,"iPhone6,2"
51d66b7bac09499ab3e82c0edc8bc236,6/7/2015,PL,"iPad4,2"
DA53AC096E864FAC984BE1CF004E8347,6/7/2015,GB,"iPad2,5"
60a4c2a35ec44f129c4cab60fc16e806,6/7/2015,NZ,"iPhone6,1"
861c5f584907472bb2be0726a3f69f45,6/7/2015,BE,"iPad3,6"
e284dc50265b4a0db6a33430ed4c509d,6/7/2015,GB,"iPad3,4"
62e24d2e62304e978e9bc082cfd54045,6/7/2015,FR,"iPad3,6"
8a0cafba0d4b45358c70fa824fbb0786,6/7/2015,US,"iPhone6,1"
b2b684a0b5c6465880ac0a446231353e,6/7/2015,US,"iPhone4,1"
4b74bd4b5ae246d3abf2264fcbbbf056,6/7/2015,US,"iPhone6,1"
55a614c45c1443138588391a0adf9635,6/7/2015,AU,"iPad4,1"
3c715f5ce3184c108a96161980ce20a7,6/7/2015,TR,"iPhone7,2"
6263318a5fe14e58bb41c20134fa4535,6/7/2015,US,"iPhone6,1"
c4548fadd7bf48d58a22cc97cd745553,6/7/2015,HU,"iPad5,3"
80e1fe1f3c9e4c2ab14c15a0d5eaf7df,6/7/2015,PL,"iPhone6,2"
91b986e6e8754fb8b533c775c5f3cf25,6/7/2015,DE,"iPhone5,2"
52f6cad0ed494d5e81d1b2ae7c6e74cb,6/7/2015,US,"iPhone5,3"
e3f80560e27a430188d7fc505b73065a,6/7/2015,BE,"iPad4,1"
54afef4db4e54e988e205f4f271c4a04,6/7/2015,DE,"iPhone7,2"
12f5a7cc3cc5404ca8706973a67a100f,6/7/2015,US,"iPad3,4"
cc01a3c969ae44b8ad593edb00f557b6,6/7/2015,AU,"iPhone6,2"
d97e4c5cd0044317902cd7823465cf28,6/7/2015,NL,"iPad3,6"
085230b5356d478ca90b6c9f86cdd038,6/7/2015,DE,"iPhone5,2"
e8ca2fb0b9f34f33b72b1c54f7837fe2,6/7/2015,FI,"iPhone5,4"
5331560e19774eeda55292bda7bbdb04,6/7/2015,LV,"iPhone7,2"
3fc0e814c5664fd6b7da3b219358de7d,6/7/2015,CA,"iPad3,4"
b9b2d57087224fed9804060bbb79948a,6/7/2015,GB,"iPhone6,2"
c8aa7c79676d42b5be996b9b0e984a46,6/7/2015,HU,"iPad4,1"
530e25d5df1344d8abdbd7ce7bce0317,6/7/2015,MT,"iPad2,5"
f2d7b365f2964a7099dca23f19629c8e,6/7/2015,DK,"iPad4,1"
ea70ec6f5bb14bc7abeb67519ad4e7da,6/7/2015,US,"iPad5,4"
caee3ebf9b5344958eb6e3f1c73d118d,6/7/2015,BE,"iPad4,2"
9c0683b68c354889afdf8407ce29354f,6/7/2015,US,"iPhone3,3"
a35e4070b9774c7890036afbcac31338,6/7/2015,FR,"iPhone7,2"
d38961751aae442b9efd79db943c7a79,6/7/2015,CA,"iPod5,1"
ec32e4d0474940b28f6b9f07d6b6cc5b,6/7/2015,GB,"iPad4,2"
ab6257bcc3f44876a241683c85f205b0,6/7/2015,US,"iPhone6,1"
e0045e927d8d4051b9edc35d37e07bd7,6/7/2015,CZ,"iPhone5,2"
fe5461a1a9f44fec88f154ecb50541c7,6/7/2015,US,"iPad4,4"
70e61446dae94a9e8359b6e80098b477,6/7/2015,US,"iPhone6,1"
bc2175b222d44da5b6339f85a2ef21b5,6/7/2015,US,"iPad3,2"
2dc36e9369e5465f90fbc9ab70c5fc7a,6/7/2015,GB,"iPad3,4"
5676079091624a3f8890f9840c1c60dd,6/7/2015,US,"iPad4,7"
c3b3818bd572415792c1267ad6347f10,6/7/2015,NO,"iPad2,4"
913f6f9d2842446792579447369b7ed6,6/7/2015,CA,"iPad3,4"
ee0970e74a3b4485929ea8560643ee99,6/7/2015,MY,"iPhone7,2"
d05033f5c8a64390a92ca0efd9a4b0d7,6/7/2015,TR,"iPhone7,2"
d0071958fa874665a81558e7306c831a,6/7/2015,CA,"iPod5,1"
3e90ca8c1c8c4026909c3e4ce919e7cf,6/7/2015,US,"iPhone7,2"
dbe3783776a94ca6bd59b7514290960e,6/7/2015,US,"iPhone7,2"
a017ff9ee1124b109fa6cb006673b5ed,6/7/2015,IS,"iPhone7,2"
139339d4705c4eff9cc23d1ec80f232e,6/7/2015,SG,"iPhone7,2"
26aeccdbc7fb484d832d6ec9cc126240,6/7/2015,US,"iPhone7,2"
66858f3728a0440e9f33f5f71629e8c4,6/7/2015,US,"iPad3,4"
a5cee52897114cbbb67fecc94ca09309,6/7/2015,NL,"iPad5,3"
be1c9634527e43bf80b24e5c0ab4fee8,6/7/2015,US,"iPhone7,2"
eb172aba012ada54b52031527a5dc00bac550b83,6/7/2015,IT,"iPad3,1"
d20c4cfd8f3349f9880cff1458fd7111,6/7/2015,US,"iPad4,2"
46a59ae1cac44915b2ba30d0545e5a5a,6/7/2015,FR,"iPad3,4"
1e3ce7e82a50404daf35146681e96212,6/7/2015,DE,"iPhone6,2"
33ee03293fbb4f5ebfc90ab0e4d3f759,6/7/2015,US,"iPad4,1"
8de7fcf617b7488d8b1443dab7a3f3ec,6/7/2015,CA,"iPad4,4"
90f23b639fb6450eb7588585a8c4232f,6/7/2015,NL,"iPad4,1"
1aa887d4edc64452bfe8c65619f440ee,6/7/2015,ID,"iPhone7,2"
462f246eddfb4713b542a5fdcc21f695,6/7/2015,US,"iPad3,4"
471c74c8ee794e67952930c6f405db70,6/7/2015,US,"iPhone7,2"
98292db7fb1c4f4c9152040905619b75,6/7/2015,SE,"iPad2,5"
0188A8CB6A754A7A919149AB080CFA3D,6/7/2015,US,"iPad2,5"
94d4e86a7f424b9383581ed3977b7d4e,6/7/2015,GB,"iPhone5,2"
2accc32389ef4b2fa56c3d04e97ba4c1,6/7/2015,US,"iPhone7,1"
c43cff4c9bcd4855bd8dadd25c505d1c,6/7/2015,US,"iPad4,1"
3db7eb8a04af484583ae9d23cbccb809,6/7/2015,US,"iPhone5,1"
5c9f9c03fb2c437c88a8c27d2fe1dbbd,6/7/2015,GB,"iPhone5,4"
1de10549d18e4f86afb41b73c83c2890,6/7/2015,CA,"iPad2,1"
20c0188d9726c2dad441cbb1877c363179d71759,6/7/2015,GB,"iPad3,4"
bc7424748f9c459b9988154cc9b48fd4,6/7/2015,US,"iPhone6,1"
FFFFFFFF61365A9EC07D4E6AA95BB7FDFE9E6B7D,6/7/2015,GB,"iPad4,4"
0201154c07704aed8b30bdb6316166a3,6/7/2015,DE,"iPad2,7"
793b7e1cff4c4d4396ea8509b2f6356b,6/7/2015,US,"iPhone4,1"
a8d27c3571104357aa8b51694277c695,6/7/2015,US,"iPad4,2"
675ac8e7b0854ca7a7f2a58c0f6af5fb,6/7/2015,US,"iPad3,4"
28f4cd7bd08948f5a590ebabb7244f6f,6/7/2015,US,"iPhone6,1"
1d4c596531b94539bd3eaa612e3d916d,6/7/2015,US,"iPod5,1"
a8e868f6754b47a5b7c86b61760a0df1,6/7/2015,US,"iPad4,4"
ccd41bf721be46f889e1b4c3fccd283c,6/7/2015,TR,"iPhone6,2"
4ca6e76156934923a62625b0736fe92a,6/7/2015,FR,"iPod5,1"
ede5e5b8bde14a289404b2c8ec33f5f8,6/7/2015,US,"iPhone6,1"
5188b7e082f544a299b94656dd6ff825,6/7/2015,HR,"iPhone6,2"
634a92e69f6a4e16af06e39a35643475,6/7/2015,US,"iPad3,4"
f1bdb34c174c4986aafa4449a77f6a47,6/7/2015,US,"iPhone7,1"
6cdc23729489421c8202fe02e8a93326,6/7/2015,RO,"iPad3,6"
00ad655ac5e04d6ead53e6825f75980f,6/7/2015,GB,"iPad4,2"
804578f4eff241a087479220780d7272,6/7/2015,US,"iPhone6,1"
e8dd0e5fbb8e4b33a48a441107eac566,6/7/2015,US,"iPhone6,1"
4d86e33e591a4a748bcf2ae5c388f1a1,6/7/2015,US,"iPad2,5"
9b4f16aa4df14987959ec15097a776ae,6/7/2015,ES,"iPhone6,2"
e71f0f0cb6824b49acd2f6deec6fb02f,6/7/2015,HR,"iPhone6,2"
20b8fe4da5224a348fcd077aad5bd14d,6/7/2015,DE,"iPhone7,2"
4fa7136a8e824bdbb02dacafcd40064f,6/7/2015,US,"iPhone6,1"
7aa8896c06194855a35e11dc765a95c9,6/7/2015,BE,"iPhone6,2"
ccb746a71457405c8f7e2e36e2804790,6/7/2015,RO,"iPad4,2"
6635c5dd31c34f2a8a337209117f0402,6/7/2015,US,"iPhone5,3"
afb28c6cc79e3a8ee5f0c22030b7eb3db3dfdfac,6/7/2015,US,"iPod4,1"
92da40c221d848d492e63dfd499d90cf,6/7/2015,US,"iPhone5,3"
24c9082112f14f8db349aa04ea2eb97d,6/7/2015,US,"iPhone4,1"
f088b16a34e54a378a189c2adb21b947,6/7/2015,PH,"iPhone7,2"
732f07b775aa435caecfd77a7f2790e3,6/7/2015,CA,"iPhone5,3"
fcb67001ee234d9a90f39b8c4d60aba4,6/7/2015,US,"iPad4,4"
d36d4a632d2f4ab9a1c5aea7c656ea46,6/7/2015,US,"iPhone7,2"
26f8f3362fb34bc5a510350e57dda12f,6/7/2015,US,"iPad4,1"
e950025fb8c143db9de41cea3bb3102e,6/7/2015,FR,"iPhone6,2"
d469e62b98a8400b93986c4f5756e2b0,6/7/2015,NO,"iPad5,3"
87a3104e07144b1da52cab269d570335,6/7/2015,ZA,"iPad4,2"
c247903a6fa44d21850fa409d05bab5c,6/7/2015,MY,"iPhone7,1"
bbedebc28fba4ab4b6042356eaeb8bed,6/7/2015,CA,"iPod5,1"
05ff69994b474aab9dba3654f62dab82,6/7/2015,US,"iPhone7,2"
beb78590405847cfb90a6ca2468a8c67,6/7/2015,GB,"iPad4,4"
b1d48d4e758a421a8b7eed567ee4952e,6/7/2015,BY,"iPhone5,1"
96b3d4561cb44cc8ba3bd65cbb00797c,6/7/2015,US,"iPad4,1"
bcc22637638d48188710abee68922e85,6/7/2015,BD,"iPad3,3"
6b26d9cc74fa49bc8a79cb97b406662a,6/7/2015,GB,"iPhone6,2"
27053ce878594617a643e3b46e64981d,6/7/2015,US,"iPhone6,1"
3af9c9061e3d409a8a8151c1a5808447,6/7/2015,NL,"iPad4,2"
e788211729614f80a9f41486226919e3,6/7/2015,US,"iPod5,1"
1f8e24b99d979a0a4778a004e0f918c4a5d29d58,6/7/2015,US,"iPad2,2"
c8112d2562254ddd8945631b0e9f7687,6/7/2015,BE,"iPhone5,4"
e7d8de229a154806a8669cbe45cabba1,6/7/2015,FR,"iPhone6,2"
ae280055a8ad42809a2cb27304729cbf,6/7/2015,US,"iPad4,4"
FFFFFFFF9ACFA2D94DD74847A4A6B99EDF339DD7,6/7/2015,US,"iPhone4,1"
586a1c75e94643e4b3c877105f314d5a,6/7/2015,GB,"iPad4,1"
a8cc5ed3954d4b4398a729ec278ebb88,6/7/2015,US,"iPhone5,3"
240b0257b52744c0be1039749c191793,6/7/2015,US,"iPhone3,3"
898f4873229d4564a95bc4ef42947c38,6/7/2015,US,"iPhone5,3"
6db31a2baa8e4c2abaffea4eee36c39d,6/7/2015,ID,"iPad3,4"
21cfc7871cbe4e428b7cd4cf4b776658,6/7/2015,FR,"iPhone6,2"
ae28793b3f8a49c2abf6b8b5d74c6d0f,6/7/2015,US,"iPad4,4"
cd7029e1212a467d9b75b529596d7cbd,6/7/2015,DE,"iPhone7,2"
4afd7a4eb8c44b009cd17897776cf142,6/7/2015,TR,"iPhone6,2"
0d57d6a29f5741dc9808770a3ff75380,6/7/2015,US,"iPhone3,1"
67944f09bc704458b4693aae61bcaf19,6/7/2015,FR,"iPhone5,4"
9e98dc4d17bf42458853ce16ed8c0e06,6/7/2015,US,"iPhone7,2"
20e323d4061c422fb0cf139fc57274bb,6/7/2015,NL,"iPhone7,2"
e204f24410cf4ca08a2f1ea4b0d8fb18,6/7/2015,US,"iPhone7,2"
f297f9b9dcc44e6eac7b2bc716e9f910,6/7/2015,US,"iPad4,1"
10cbd334890749018ec1e06954a7ec12,6/7/2015,US,"iPad4,4"
8c6c84afc87748ed81841f2d248f8960,6/7/2015,DE,"iPhone7,2"
907bcef4245c451aac2bb66f8f7d4340,6/7/2015,US,"iPhone6,1"
499bc13c7d0c4460ab999313e8f5d72c,6/7/2015,US,"iPad4,2"
b2fb16f794514f3da8ae7d2eb773e1c2,6/7/2015,NO,"iPod5,1"
7f918c03f8d144148db74bda766688f4,6/7/2015,GB,"iPad4,1"
eed928fb9c1b4cc6811688cab9744dec,6/7/2015,US,"iPhone4,1"
b3f14c2df1dc456b85367641bc697f5e,6/7/2015,US,"iPad4,4"
2b47df7aebae46a99f873e4ec8e54fba,6/7/2015,US,"iPhone4,1"
5335655c0cc74fcc8a61bd5f7260ba62,6/7/2015,US,"iPhone6,1"
a241fbd09cb1405a9d6009387d3cdd21,6/7/2015,GB,"iPad2,5"
7085e77a9ac71f757d3312540b8942e63ca4d74f,6/1/2015,ID,"iPad3,3"
30dfee8cf78d4c58abdd62d4b08c26d9,6/1/2015,US,"iPod5,1"
66b204d3b15d4b92b30a56aaff80a6ee,6/1/2015,US,"iPad4,1"
7c93efee5f1b45c7b17effe3ada68905,6/1/2015,US,"iPhone6,1"
57d481a69d4c4d9390730fbb4d7e153d,6/1/2015,US,"iPad4,1"
5548dea58f5242dabebac02e73a54b2d,6/1/2015,CA,"iPad3,4"
39b598ea89544dba9a048b3f2076d7f3,6/1/2015,SG,"iPhone7,2"
df0b8baf353a49fa90ed08568872c365,6/1/2015,US,"iPhone3,3"
9c9d0ac1cc9247699b6f9ee6268bb769,6/1/2015,,"iPad3,6"
dbc5b059e74a4837988858ea590fa386,6/1/2015,US,"iPad2,5"
dd1b000c7ea643dba768b7d137dedb0a,6/1/2015,SG,"iPad3,6"
ec9890fc25b14502968a831a71b13a40,6/1/2015,CA,"iPod5,1"
dcf25610c17d41689958425a312486ba,6/1/2015,US,"iPhone6,1"
15820d895ab14633be78a096866dc91a,6/1/2015,ZA,"iPad4,1"
c037999fab6c46a6a9c02355b92dc78c,6/1/2015,US,"iPhone5,3"
1648679b9e324384855e636d87fa4a63,6/1/2015,DE,"iPhone7,2"
fc50528ba9d04c76a6bfb13ea4f9c0af,6/1/2015,PL,"iPhone6,2"
781d5ed0e60241da91104255a844e76f,6/1/2015,FR,"iPad4,2"
1ee51ae286a8019ca673add53965d5f183e926a5,6/1/2015,NO,"iPad4,1"
5ca8da97698948a29a06c097b1869742,6/1/2015,DE,"iPhone7,2"
3a690dabb0444726abeeac2375083a5e,6/1/2015,US,"iPad3,4"
f2eb22fc481a4f6aa9cd760af30fb114,6/1/2015,US,"iPad2,5"
7f70e0ba88b04217b8aa8287e4fff650,6/1/2015,MM,"iPhone7,1"
b6b392157d984782bfa927115644e093,6/2/2015,AZ,"iPad5,4"
cb85099cac0a40bfa50e83121b03fc6d,6/2/2015,TR,"iPhone7,1"
54aa0a4002ba466ebb96e30df8edeff2,6/2/2015,US,"iPhone7,1"
0305fde108ae4251a0a97be0135cf604,6/2/2015,NL,"iPhone6,2"
3f804090634148c38e599a70d05fe5c3,6/2/2015,AU,"iPhone6,2"
23270cdcbba945c3b8ef3f24deaf0a53,6/2/2015,CZ,"iPhone6,2"
4fa22b4f3c564370b8129037e8ed948e,6/2/2015,US,"iPhone7,2"
28e294726dd846a8ab0667c92cb6a8b6,6/2/2015,MN,"iPhone6,2"
8b81c4911b464bcd9c5b2359b7043681,6/2/2015,MY,"iPhone7,1"
cf11f8bbfde94010a876bf6dfb654690,6/2/2015,MM,"iPhone6,2"
e0647e1463e9431483acebde5926eeba,6/2/2015,BE,"iPhone6,2"
8a57783a9408415480cc0c4380ebc0a0,6/2/2015,Ha,"iPhone7,1"
9c8741b77606408791795855f4bfbdf9,6/2/2015,Ha,"iPhone7,2"
54d63d61bd404a6b95ab3a3ec2088999,6/2/2015,US,"iPhone7,2"
538562710b744588b3733dd485632221,6/2/2015,TR,"iPhone7,1"
1a86bfc347d54f498d2a2bc9e95d3e81,6/2/2015,SE,"iPad4,4"
b446f9d687b44bfc9e8292e23edd300c,6/2/2015,CA,"iPhone7,2"
ffd5fd83e42348ccbafad3318fafe417,6/2/2015,US,"iPad5,3"
caa0af98271849f59076af7a1395be6d,6/2/2015,FR,"iPhone6,2"
925254cef8584eadad47fb5e1b8f4edb,6/2/2015,NL,"iPhone7,2"
19035eef7ded4b378441b03ffccd7a66,6/2/2015,GB,"iPhone6,2"
242c15d96538472abc38e431e0e559e3,6/2/2015,FR,"iPhone6,2"
a4893dc5590c4f4d9bc7b3cfb95f9c77,6/2/2015,US,"iPhone6,2"
083a4f67583c4904b661095ff606c424,6/2/2015,US,"iPad2,4"
502ceb7f823c4835ad81f4e15c637fcd,6/2/2015,DE,"iPad3,3"
709ae01e15944f078f3511bdfd8c869b,6/2/2015,LA,"iPhone5,1"
62a6dd617a0f43e4960ad55ecd31a398,6/2/2015,US,"iPhone4,1"
f3c9d28a77194b05a6cc2602a13e988f,6/2/2015,GB,"iPhone7,1"
a6bfa024a4efefabb3accc9adb0e5ed35a633f2e,6/2/2015,CZ,"iPad3,1"
d1f1995d95f948ac8c0f19685a18432d,6/2/2015,GB,"iPhone7,2"
b3aa07336db9421396d7371d2f162a79,6/2/2015,RO,"iPhone6,2"
157e4b9a6d1e483c9155724494d34727,6/2/2015,US,"iPhone5,3"
e563b292fabd4ab2bd354959e3d43259,6/2/2015,HU,"iPhone7,2"
8b19dc976e2a4b3cb2d45af088c76276,6/2/2015,LA,"iPhone4,1"
1afee47aa8e64368a2c4ecc4f9841b1b,6/2/2015,US,"iPhone7,2"
edef5d2ded0941ceb5ed4f32c032e817,6/2/2015,SG,"iPad3,6"
69bb0d5efbae4b25a178a246db2ba26e,6/2/2015,MY,"iPad4,2"
552ea2d43acb45b38b2cb27cf15cac6b,6/2/2015,US,"iPad2,5"
8867d9a09db84227b02481aa9ac697fe,6/2/2015,EE,"iPhone5,2"
c9422acbeccd4b7a89467bfd9b539957,6/2/2015,ZA,"iPad4,2"
ad39491e048143319a0ecd989abb11e7,6/2/2015,US,"iPhone6,1"
56acd372e15f4f1ab3b8f995cbf2307d,6/2/2015,US,"iPhone4,1"
84f3863e88d6427bb75c7099b687f3d3,6/2/2015,US,"iPod5,1"
4d3145b01d1141689c06cccbf51ff032,6/2/2015,US,"iPad3,4"
ab8ca00c83994c7ca4e91d1e1599470b,6/2/2015,US,"iPhone6,1"
87ca4e01faa647a198374b596c5a748d,6/2/2015,MN,"iPhone7,1"
48a96c79460444fabf8299dc44d02945,6/2/2015,US,"iPhone7,1"
071da2fe641d4ad9af0d232ff805f1f1,6/2/2015,DK,"iPhone6,2"
71b2c40e8b2b434081d5d8ef1d2e9ecf,6/2/2015,MM,"iPhone6,1"
17279dda862e06dcfa22a0c1ff87a78f1527cbca,6/2/2015,GB,"iPad3,3"
749ba98be67149bcbedf33d1fc177ba0,6/2/2015,SG,"iPhone5,2"
38d7b82348d142a18d6743110d0c4be3,6/2/2015,US,"iPod5,1"
c7bc849538d04229bbefdaafefc6f242,6/2/2015,US,"iPad3,3"
1e6ef81b93af449b8de05c20ee378018,6/2/2015,CZ,"iPhone6,2"
61bda8df37cd4209a087cf2b07e07eff,6/2/2015,ID,"iPhone6,2"
f4cfb92c1c834156907e853b1d03e747,6/2/2015,US,"iPhone6,1"
405d7e7d059c4b92af4fd49bb3871806,6/2/2015,BE,"iPhone7,2"
cf8063fe7aef8a1f8c8dde8e228995b4cccf0e4b,6/2/2015,US,"iPhone7,1"
159f7cef072a4d71ab76dbd394d5c7cf,6/2/2015,US,"iPhone6,1"
a26b5ea7576945489f482b920714502b,6/2/2015,DE,"iPad4,4"
38fab63f48934cfda19fda7d75901f0d,6/2/2015,FR,"iPhone7,2"
ca9577e057c64613910e05512938fc79,6/2/2015,NL,"iPad4,4"
79ca85a9447a4fb2ad1089f19f527643,6/2/2015,TR,"iPhone7,2"
414d69b6e93047ccbce5d6600b9d4243,6/2/2015,US,"iPhone6,1"
